"id","source","pmid","doi","title","authorString","journalTitle","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","pmcid","issue","journalVolume","versionNumber"
"PMC12038491","PMC",NA,NA,"593 Increasing access to basic team science concepts through asynchronous online modules: Team science 101","Molano J, Hildreth L, Johns A, J Kopras E, Mendell A, Lee R, Gomes S, Johnstone M, Knapke J, Kues J, Blackard J.","J Clin Transl Sci",NA,"2059-8661","175-175","abstract","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2025-05-02","2025-05-02","PMC12038491","suppl 1","9",NA
"PMC12038516","PMC",NA,NA,"594 Tracking newly regenerated oligodendrocytes in a preclinical mouse model of multiple sclerosis","Manavi Z, Rosko L, Melchor G, Baydyuk M, Huang J.","J Clin Transl Sci",NA,"2059-8661","175-175","abstract","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2025-05-02","2025-05-02","PMC12038516","suppl 1","9",NA
"39672324","MED","39672324","10.1016/j.jiac.2024.12.016","Molnupiravir for high-risk adults with COVID-19: Target trial emulation in a Japanese cohort.","Kimura Y, Matsui H, Ono S, Sato S, Yasunaga H.","J Infect Chemother","2025","1341-321x; 1437-7780; ","102587","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2024-12-15","2024-12-12",NA,"3","31",NA
"40388132","MED","40388132","10.1001/jamainternmed.2025.1251","Tiotropium Initiation and Dementia Risk in Chronic Obstructive Pulmonary Disease.","Wu CY, Kendzerska T, Wang C, Xiong LY, Edwards JD, Liu PP, Saskin R, Swardfager W.","JAMA Intern Med","2025","2168-6106; 2168-6114; ","847-856","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2025-05-21","2025-07-01",NA,"7","185",NA
"40134633","MED","40134633","10.1093/ofid/ofaf133","Effectiveness of Ampicillin-Sulbactam Versus Ceftriaxone for the Initial Treatment of Community-Acquired Pneumonia in Older Adults: A Target Trial Emulation Study.","Yamamoto S, Shiroshita A, Kataoka Y, Someko H.","Open Forum Infect Dis","2025","2328-8957","ofaf133","research-article; journal article","Y","Y","Y","Y","N","Y",1,"Y","Y","N","Y","N","2025-03-26","2025-03-05","PMC11934920","3","12",NA
"40450849","MED","40450849","10.1016/j.vaccine.2025.127292","Estimating COVID-19 vaccine effectiveness among children and adolescents using data from a school-based weekly COVID-19 testing program.","Harton PE, Chamberlain AT, Moore A, Fletcher G, Nelson KN, Dean N, Lopman B, Rogawski McQuade ET.","Vaccine","2025","0264-410x; 1873-2518; ","127292","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2025-06-11","2025-05-31",NA,NA,"61",NA
"39480503","MED","39480503","10.1681/asn.0000000554","Long-Term Benefits and Safety of Statins in Patients with Kidney Failure: A Target Trial Emulation Study.","Cheng FWT, Xu W, Tang SCW, Wan EYF.","J Am Soc Nephrol","2025","1046-6673; 1533-3450; ","882-889","journal article","N","N","N","N","N","N",2,"Y","N","N","Y","N","2024-11-01","2024-10-31",NA,"5","36",NA
"38864601","MED","38864601","10.1093/cid/ciae202","Identifying Veterans Who Benefit From Nirmatrelvir-Ritonavir: A Target Trial Emulation.","Yan L, Bui D, Li Y, Rajeevan N, Rowneki M, Berry K, Argraves S, Huang Y, Hynes DM, Cunningham F, Huang GD, Aslan M, Ioannou GN, Bajema KL.","Clin Infect Dis","2024","1058-4838; 1537-6591; ","643-651","research support, u.s. gov't, non-p.h.s.; journal article","N","N","N","N","N","N",2,"Y","Y","N","Y","N","2024-06-13","2024-09-01",NA,"3","79",NA
"39024012","MED","39024012","10.1097/ede.0000000000001766","Bariatric Surgery and Cardiovascular Disease: The Target Trial Emulation Framework Provides Transparency in Articulating the Limits of Observational Studies.","Katsoulis M, Leyrat C, Hingorani A, Gomes M.","Epidemiology","2024","1044-3983; 1531-5487; ","730-733","research-article; journal article","Y","Y","Y","Y","N","N",1,"Y","Y","N","N","N","2024-07-20","2024-07-18","PMC11309341","5","35",NA
"40286366","MED","40286366","10.1016/j.jacadv.2025.101706","Mechanical Thrombectomy vs Catheter-Directed Thrombolysis for High-Risk Pulmonary Embolism: A Target Trial Emulation.","Watanabe A, Kuno T, Miyamoto Y, Ueyama HA, Gotanda H, Bangalore S, Tsugawa Y.","JACC Adv","2025","2772-963x","101706","research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2025-04-27","2025-03-24","PMC12018976","5","4",NA
"38935831","MED","38935831","10.1513/annalsats.202404-380oc","Extended versus Standard Proning Duration for COVID-19-associated Acute Respiratory Distress Syndrome: A Target Trial Emulation Study.","Hochberg CH, Colantuoni E, Sahetya SK, Eakin MN, Fan E, Psoter KJ, Iwashyna TJ, Needham DM, Hager DN.","Ann Am Thorac Soc","2024","2329-6933; 2325-6621; ","1449-1457","comparative study; research-article; multicenter study; journal article","Y","Y","Y","Y","N","N",2,"Y","Y","N","Y","N","2024-06-28","2024-10-01","PMC11451884","10","21",NA
"39601215","MED","39601215","10.57264/cer-2024-0212","R WE ready for reimbursement? A round up of developments in real-world evidence relating to health technology assessment: part 17.","Arora P, Ramagopalan SV.","J Comp Eff Res","2025","2042-6305; 2042-6313; ","e240212","editorial; journal article","Y","Y","Y","Y","N","N",2,"Y","Y","N","N","N","2024-11-28","2024-11-27","PMC11650383","1","14",NA
"40142881","MED","40142881","10.3390/jcm14062072","The Effect on Extubation of Early vs. Late Definitive Closure of the Patent Ductus Arteriosus in Premature Infants: A Target Trial Emulation Using Electronic Health Records.","Du Z, Wheeler CR, Farias M, Porras D, Levy PT, Madenci AL.","J Clin Med","2025","2077-0383","2072","research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2025-04-01","2025-03-18","PMC11943036","6","14",NA
"39352756","MED","39352756","10.1097/ede.0000000000001802","Target Trial Emulation Using Cohort Studies: Estimating the Effect of Antihypertensive Medication Initiation on Incident Dementia.","Bennett EE, Liu C, Stapp EK, Gianattasio KZ, Zimmerman SC, Wei J, Griswold ME, Fitzpatrick AL, Gottesman RF, Launer LJ, Windham BG, Levine DA, Fohner AE, Glymour MM, Power MC.","Epidemiology","2025","1044-3983; 1531-5487; ","48-59","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2024-10-02","2024-10-01",NA,"1","36",NA
"38994727","MED","38994727","10.1111/acps.13729","A target trial emulation comparing the antidepressant effectiveness of selective serotonin reuptake inhibitors (SSRIs) highlighting the importance of patent-related confounding by indication.","Rohde C, Hieronymus F, Østergaard SD.","Acta Psychiatr Scand","2024","0001-690x; 1600-0447; ","198-208","comparative study; journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2024-07-12","2024-07-12",NA,"4","150",NA
"40287211","MED","40287211","10.1016/j.rbmo.2025.104807","Bridging ideal studies and real-world practice: the potential role of real-world evidence in reproductive medicine.","Griesinger G.","Reprod Biomed Online","2025","1472-6483; 1472-6491; ","104807","review; journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2025-04-27","2025-04-01",NA,"4","50",NA
"40049928","MED","40049928","10.1016/j.jacasi.2024.11.008","Outcomes of Reinitiating Direct Oral Anticoagulants After Intracranial Hemorrhage: A Sequential Target Trial Emulation Study.","Wu YH, Lin SY, Lin FJ, Tang SC, Wang CC.","JACC Asia","2025","2772-3747","361-370","research-article; journal article","Y","Y","Y","Y","N","Y",1,"Y","Y","N","Y","N","2025-03-07","2025-01-28","PMC11934045","3 pt 1","5",NA
"39532374","MED","39532374","10.1136/bmjopen-2024-086595","Conducting observational analyses with the target trial emulation approach: a methodological systematic review.","Simon-Tillaux N, Martin GL, Hajage D, Scheifer C, Beydon M, Dechartres A, Tubach F.","BMJ Open","2024","2044-6055","e086595","research-article; systematic review; journal article","Y","Y","Y","Y","N","Y",1,"Y","Y","N","Y","N","2024-11-16","2024-11-12","PMC11574403","11","14",NA
"39847591","MED","39847591","10.1371/journal.pmed.1004520","Comparative cardiometabolic safety and effectiveness of aripiprazole in people with severe mental illness: A target trial emulation.","Richards-Belle A, Richards-Belle A, Launders N, Hardoon S, Richards A, Man KKC, Davies NM, Bramon E, Hayes JF, Osborn DPJ.","PLoS Med","2025","1549-1277; 1549-1676; ","e1004520","comparative study; research-article; journal article; observational study","Y","Y","Y","Y","N","Y",1,"Y","Y","N","Y","N","2025-01-24","2025-01-23","PMC11778676","1","22",NA
"40394596","MED","40394596","10.1186/s13054-025-05442-3","Re-evaluating the association between alcohol use and in-hospital survival: the role of collider bias.","Yasuda T, Shibata T, Shiraishi A.","Crit Care","2025","1364-8535; 1466-609x; ","203","letter; comment","Y","Y","Y","Y","N","N",0,"Y","N","N","Y","N","2025-05-21","2025-05-20","PMC12090517","1","29",NA
"40395624","MED","40395624","10.1002/jha2.70055","Effectiveness of Iptacopan Versus C5 Inhibitors in Complement Inhibitor-Naive Patients With Paroxysmal Nocturnal Haemoglobinuria.","Holt M, Kelly RJ, Fermont JM, Ansari S, Dahlke M, Brindel I, Maafa L, de Fontbrune FS, de Latour RP.","EJHaem","2025","2688-6146","e270055","research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","Y","2025-05-21","2025-05-20","PMC12090361","3","6",NA
"39970192","MED","39970192","10.1097/qad.0000000000004161","Time to direct-acting antiviral initiation and liver-related events in people with HIV and hepatitis C virus.","Chalouni M, Van Santen DK, Berenguer J, Jarrin I, Miro JM, Klein MB, Young J, Torgersen J, Rentsch CT, Gill MJ, Epstein RL, Linas B, Zangerle R, Surial B, Rauch A, Touloumi G, Papadopoulos A, Wittkop L, Van Der Valk M, Boyd A, Monforte AD, Puoti M, Logan RW, Rein SM, Hernán MA, Lodi S.","AIDS","2025","0269-9370; 1473-5571; ","1074-1079","journal article; observational study","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-02-20","2025-02-18",NA,"8","39",NA
"40533641","MED","40533641","10.1007/s40258-025-00978-5","Real-World Health and Economic Effects of a Large-Scale Outpatient Screening and Continuing Care Programme for Early Detection and Care of Microvascular Complications in Patients with Type 2 Diabetes Implemented in Routine Care Across Germany: A Quasi-Experimental Study Using Health Insurance Claims Data.","Fan M, Stephan AJ, Hanselmann M, Lueg A, Laxy M.","Appl Health Econ Health Policy","2025","1175-5652; 1179-1896; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-06-19","2025-06-18",NA,NA,NA,NA
"39252558","MED","39252558","10.1093/aje/kwae346","Emulations of oncology trials using real-world data: a systematic literature review.","Rider JR, Wasserman A, Slipski L, Carrigan G, Harvey R, Jiao X, McRoy L, Pace ND, Becnel L, Bruno A, Eckert JC, Hodgkins P, Jain P, Merola D, Ovbiosa OE, Natanzon Y, Pinheiro S, Quinn J, Rodriguez-Watson C, Campbell U, Coalition to Advance RWE in RCT Emulations (CARE) Initiative.","Am J Epidemiol","2025","0002-9262; 1476-6256; ","1783-1793","systematic review; journal article","N","N","N","N","N","N",2,"N","Y","N","Y","N","2024-09-10","2025-06-01",NA,"6","194",NA
"40147840","MED","40147840","10.1136/bjo-2024-325509","Adverse renal events between ranibizumab and aflibercept in patients with diabetic macular oedema in Taiwan: a comparative cohort study.","Lee WA, Shao SC, Hsieh MH, Liao TC, Lin SJ, Lai EC.","Br J Ophthalmol","2025","0007-1161; 1468-2079; ","bjo-2024-325509","journal article","N","N","N","N","N","N",1,"Y","Y","N","Y","N","2025-04-01","2025-05-16",NA,NA,NA,NA
"40465280","MED","40465280","10.1001/jamadermatol.2025.1463","Adalimumab Monotherapy vs Adalimumab With Methotrexate for Psoriasis.","Yiu ZZN, Smith CH, Laws P, Hampton PJ, Griffiths CEM, Warren RB, BADBIR Study Group, BSTOP Study Group.","JAMA Dermatol","2025","2168-6068; 2168-6084; ","731-738","comparative study; randomized controlled trial; journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2025-06-11","2025-07-01",NA,"7","161",NA
"39708183","MED","39708183","10.1007/s00262-024-03871-7","Target trial emulation to evaluate the effect of immune-related adverse events on outcomes in metastatic urothelial cancer.","Pichler R, Fritz J, Maier S, Hassler MR, Krauter J, D Andrea D, Laukhtina E, Gust K, Mori K, Tully KH, Niedersuess-Beke D, Korber L, Spiegelberg JA, Bauernhofer T, Subiela JD, Mayr R, Kronbichler A, Moschini M, Teoh J, Pradere B, Shariat SF, Ulmer H, Mertens LS, European Association of Urology–Young Academic Urologists (EAU-YAU): Urothelial Carcinoma Working Group.","Cancer Immunol Immunother","2024","0340-7004; 1432-0851; ","30","research-article; multicenter study; journal article","Y","Y","Y","Y","N","N",0,"Y","Y","N","Y","N","2024-12-22","2024-12-21","PMC11663210","1","74",NA
"39353713","MED","39353713","10.1136/bmjresp-2024-002439","Comparing the impact of targeting limited driving pressure to low tidal volume ventilation on mortality in mechanically ventilated adults with COVID-19 ARDS: an exploratory target trial emulation.","Tanios M, Wu TT, Nguyen HM, Smith L, Mahidhara R, Devlin JW.","BMJ Open Respir Res","2024","2052-4439","e002439","comparative study; research-article; journal article","Y","Y","Y","Y","N","N",0,"Y","Y","N","N","N","2024-10-02","2024-10-01","PMC11448172","1","11",NA
"PPR887726","PPR",NA,"10.1101/2024.07.26.24311066","Exploring the Application of Target Trial Emulation in Vaccine Evaluation: Scoping Review","Komura T, Watanabe M, Shioda K.",NA,"2024",NA,NA,"preprint","N","N","N","N","N","N",0,"N","Y","N","Y","N","2024-07-29","2024-07-27",NA,NA,NA,NA
"39687920","MED","39687920","10.1093/ckj/sfae345","Impact of arteriovenous fistula formation on trajectory of kidney function decline: a target trial emulation.","Loureiro Harrison L, Fu EL, Thomson PC, Traynor JP, Mark PB, Stoumpos S.","Clin Kidney J","2024","2048-8505; 2048-8513; ","sfae345","research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2024-12-17","2024-11-14","PMC11647593","12","17",NA
"39431397","MED","39431397","10.1002/art.43037","Efficacy and Safety of Sodium-Glucose Cotransporter 2 Inhibitors for the Primary Prevention of Cardiovascular, Renal Events, and Safety Outcomes in Patients With Systemic Lupus Erythematosus and Comorbid Type 2 Diabetes: A Population-Based Target Trial Emulation.","Ma KS, Lo JE, Kyttaris VC, Tsokos GC, Costenbader KH.","Arthritis Rheumatol","2025","2326-5191; 2326-5205; ","414-422","journal article","N","N","N","N","N","N",6,"Y","Y","N","Y","N","2024-10-22","2024-12-05",NA,"4","77",NA
"40067038","MED","40067038","10.1097/aln.0000000000005308","Emulating Target Trials to Study Perioperative and Critical Care Interventions with Observational Data: Promise and Limitations.","Messinger CJ, Bateman BT, Wanis KN.","Anesthesiology","2025","0003-3022; 1528-1175; ","611-627","review; journal article","N","N","N","N","N","N",0,"Y","N","N","Y","N","2025-03-12","2025-03-11",NA,"4","142",NA
"40645472","MED","40645472","10.1016/j.ajog.2025.06.049","Effect of transabdominal versus transvaginal cerclage on preterm birth and neonatal outcomes among patients with a history of cervical insufficiency.","Messinger CJ, Hernández-Díaz S, Hofman A, Sadlak N, Einarsson J, McElrath TF.","Am J Obstet Gynecol","2025","0002-9378; 1097-6868; ","S0002-9378(25)00427-2","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2025-07-12","2025-07-09",NA,NA,NA,NA
"PMC12099821","PMC",NA,NA,"Bidirectional interaction between implantable cardioverter-defibrillator therapy and mental disorders: nationwide cohort study",NA,"Europace","2025","1099-5129; 1532-2092; ",NA,"abstract","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2025-05-26","2025-05-01","PMC12099821","suppl 1","27",NA
"40415645","MED","40415645","10.1002/art.43259","Comparative Cardiovascular Safety of NSAID versus Colchicine Use When Initiating Urate-Lowering Therapy Among Patients with Gout: Target Trial Emulations.","Yokose C, McCormick N, Lu N, Jiang B, Tan K, Chigurupati S, Rai S, Challener G, Aviña-Zubieta JA, Cipolletta E, Abhishek A, Gaffo A, Januzzi JL, Zhang Y, Choi HK.","Arthritis Rheumatol","2025","2326-5191; 2326-5205; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2025-05-26","2025-05-26",NA,NA,NA,NA
"38946271","MED","38946271","10.1176/appi.ajp.20230477","A Nationwide Target Trial Emulation Assessing the Risk of Antidepressant-Induced Mania Among Patients With Bipolar Depression.","Rohde C, Østergaard SD, Jefsen OH.","Am J Psychiatry","2024","0002-953x; 1535-7228; ","630-638","journal article; observational study","N","N","N","N","N","N",4,"Y","Y","N","Y","N","2024-07-01","2024-07-01",NA,"7","181",NA
"40506003","MED","40506003","10.1016/j.annepidem.2025.06.003","The definition of treatment assignment in observational emulations of target trials - an empirical examination in the Swedish Primary Care Cardiovascular Database.","Humphreys ABC, Matthews AA, Young JC, Berglund A, Lindahl B, Wettermark B, Dahabreh IJ, Kahan T, Hernán MA.","Ann Epidemiol","2025","1047-2797; 1873-2585; ","56-62","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2025-06-13","2025-06-10",NA,NA,"108",NA
"PPR936707","PPR",NA,"10.1101/2024.11.05.24316755","Increasing access to certified nurse-midwives prevents use of medical interventions during labor: an application of g-computation and target trial emulation","Simmons E, Austin A, Wood M, Mansfield AJ, Sheffield-Abdullah K, Singh K.",NA,"2024",NA,NA,"preprint","N","N","N","N","N","N",0,"N","Y","N","N","N","2024-11-09","2024-11-06",NA,NA,NA,NA
"40114583","MED","40114583","10.7189/jogh.15.03014","The target trial framework in global health research: barriers and opportunities.","Al-Kassab-Córdova A, Alarcón-Braga EA, Parra CO, Devasenapathy N, Wärnberg MG, Matthews AA.","J Glob Health","2025","2047-2978; 2047-2986; ","03014","review; discussion; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2025-03-21","2025-03-21","PMC11926579",NA,"15",NA
"40128798","MED","40128798","10.1186/s12916-025-04002-4","The risk associated with ultra-processed food intake on depressive symptoms and mental health in older adults: a target trial emulation.","Mengist B, Lotfaliany M, Pasco JA, Agustini B, Berk M, Forbes M, Lane MM, Orchard SG, Ryan J, Owen AJ, Woods RL, McNeil JJ, Mohebbi M.","BMC Med","2025","1741-7015","172","research-article; randomized controlled trial; pragmatic clinical trial; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2025-03-26","2025-03-24","PMC11934811","1","23",NA
